,id,gender,race,age,path,class_label
2400,001034,male,Asian,27,/opt/ml/input/data/train/images/001034_male_Asian_27/mask1.jpg,0
2401,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/mask3.jpg,3
2402,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/incorrect_mask.jpg,9
2403,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/mask4.jpg,3
2404,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/mask5.jpg,3
2405,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/normal.jpg,15
2406,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/mask2.jpg,3
2407,001035,female,Asian,25,/opt/ml/input/data/train/images/001035_female_Asian_25/mask1.jpg,3
2408,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/mask3.jpg,0
2409,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/incorrect_mask.jpg,6
2410,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/mask4.jpg,0
2411,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/mask5.jpg,0
2412,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/normal.jpg,12
2413,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/mask2.jpg,0
2414,001037,male,Asian,18,/opt/ml/input/data/train/images/001037_male_Asian_18/mask1.jpg,0
2415,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/mask3.jpg,3
2416,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/incorrect_mask.jpg,9
2417,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/mask4.jpg,3
2418,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/mask5.jpg,3
2419,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/normal.jpg,15
2420,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/mask2.jpg,3
2421,001039,female,Asian,25,/opt/ml/input/data/train/images/001039_female_Asian_25/mask1.jpg,3
2422,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/mask3.jpg,1
2423,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/incorrect_mask.jpg,7
2424,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/mask4.jpg,1
2425,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/mask5.jpg,1
2426,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/normal.jpg,13
2427,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/mask2.jpg,1
2428,001040,male,Asian,30,/opt/ml/input/data/train/images/001040_male_Asian_30/mask1.jpg,1
2429,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/mask3.jpg,0
2430,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/incorrect_mask.jpg,6
2431,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/mask4.jpg,0
2432,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/mask5.jpg,0
2433,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/normal.jpg,12
2434,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/mask2.jpg,0
2435,001042,male,Asian,19,/opt/ml/input/data/train/images/001042_male_Asian_19/mask1.jpg,0
2436,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask3.jpg,0
2437,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/incorrect_mask.jpg,6
2438,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask4.jpg,0
2439,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask5.jpg,0
2440,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/normal.jpg,12
2441,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask2.jpg,0
2442,001043-1,male,Asian,23,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask1.jpg,0
2443,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/mask3.jpg,3
2444,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/incorrect_mask.jpg,9
2445,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/mask4.jpg,3
2446,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/mask5.jpg,3
2447,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/normal.jpg,15
2448,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/mask2.jpg,3
2449,001044,female,Asian,25,/opt/ml/input/data/train/images/001044_female_Asian_25/mask1.jpg,3
2450,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/mask3.jpg,0
2451,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/incorrect_mask.jpg,6
2452,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/mask4.jpg,0
2453,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/mask5.jpg,0
2454,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/normal.jpg,12
2455,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/mask2.jpg,0
2456,001045,male,Asian,19,/opt/ml/input/data/train/images/001045_male_Asian_19/mask1.jpg,0
2457,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/mask3.jpg,2
2458,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/incorrect_mask.jpg,8
2459,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/mask4.jpg,2
2460,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/mask5.jpg,2
2461,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/normal.jpg,14
2462,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/mask2.jpg,2
2463,001047,male,Asian,60,/opt/ml/input/data/train/images/001047_male_Asian_60/mask1.jpg,2
2464,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/mask3.jpg,0
2465,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/incorrect_mask.jpg,6
2466,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/mask4.jpg,0
2467,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/mask5.jpg,0
2468,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/normal.jpg,12
2469,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/mask2.jpg,0
2470,001047-1,male,Asian,20,/opt/ml/input/data/train/images/001047-1_male_Asian_20/mask1.jpg,0
2471,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/mask3.jpg,4
2472,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/incorrect_mask.jpg,10
2473,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/mask4.jpg,4
2474,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/mask5.jpg,4
2475,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/normal.jpg,16
2476,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/mask2.jpg,4
2477,001048,female,Asian,59,/opt/ml/input/data/train/images/001048_female_Asian_59/mask1.jpg,4
2478,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/mask3.jpg,4
2479,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/incorrect_mask.jpg,10
2480,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/mask4.jpg,4
2481,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/mask5.jpg,4
2482,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/normal.jpg,16
2483,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/mask2.jpg,4
2484,001049,female,Asian,55,/opt/ml/input/data/train/images/001049_female_Asian_55/mask1.jpg,4
2485,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/mask3.jpg,0
2486,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/incorrect_mask.jpg,6
2487,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/mask4.jpg,0
2488,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/mask5.jpg,0
2489,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/normal.jpg,12
2490,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/mask2.jpg,0
2491,001050,male,Asian,19,/opt/ml/input/data/train/images/001050_male_Asian_19/mask1.jpg,0
2492,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/mask3.jpg,3
2493,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/incorrect_mask.jpg,9
2494,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/mask4.jpg,3
2495,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/mask5.jpg,3
2496,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/normal.jpg,15
2497,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/mask2.jpg,3
2498,001051,female,Asian,25,/opt/ml/input/data/train/images/001051_female_Asian_25/mask1.jpg,3
2499,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/mask3.jpg,0
2500,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/incorrect_mask.jpg,6
2501,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/mask4.jpg,0
2502,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/mask5.jpg,0
2503,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/normal.jpg,12
2504,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/mask2.jpg,0
2505,001053,male,Asian,26,/opt/ml/input/data/train/images/001053_male_Asian_26/mask1.jpg,0
2506,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/mask3.jpg,3
2507,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/incorrect_mask.jpg,9
2508,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/mask4.jpg,3
2509,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/mask5.jpg,3
2510,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/normal.jpg,15
2511,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/mask2.jpg,3
2512,001056,female,Asian,25,/opt/ml/input/data/train/images/001056_female_Asian_25/mask1.jpg,3
2513,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/mask3.jpg,3
2514,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/incorrect_mask.jpg,9
2515,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/mask4.jpg,3
2516,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/mask5.jpg,3
2517,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/normal.jpg,15
2518,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/mask2.jpg,3
2519,001057,female,Asian,25,/opt/ml/input/data/train/images/001057_female_Asian_25/mask1.jpg,3
2520,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/mask3.jpg,3
2521,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/incorrect_mask.jpg,9
2522,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/mask4.jpg,3
2523,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/mask5.jpg,3
2524,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/normal.jpg,15
2525,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/mask2.jpg,3
2526,001058,female,Asian,28,/opt/ml/input/data/train/images/001058_female_Asian_28/mask1.jpg,3
2527,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/mask3.jpg,3
2528,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/incorrect_mask.jpg,9
2529,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/mask4.jpg,3
2530,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/mask5.jpg,3
2531,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/normal.jpg,15
2532,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/mask2.jpg,3
2533,001059,female,Asian,25,/opt/ml/input/data/train/images/001059_female_Asian_25/mask1.jpg,3
2534,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/mask3.jpg,0
2535,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/incorrect_mask.jpg,6
2536,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/mask4.jpg,0
2537,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/mask5.jpg,0
2538,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/normal.jpg,12
2539,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/mask2.jpg,0
2540,001061,male,Asian,25,/opt/ml/input/data/train/images/001061_male_Asian_25/mask1.jpg,0
2541,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/mask3.jpg,5
2542,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/incorrect_mask.jpg,11
2543,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/mask4.jpg,5
2544,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/mask5.jpg,5
2545,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/normal.jpg,17
2546,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/mask2.jpg,5
2547,001063,female,Asian,60,/opt/ml/input/data/train/images/001063_female_Asian_60/mask1.jpg,5
2548,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/mask3.jpg,4
2549,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/incorrect_mask.jpg,10
2550,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/mask4.jpg,4
2551,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/mask5.jpg,4
2552,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/normal.jpg,16
2553,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/mask2.jpg,4
2554,001064,female,Asian,44,/opt/ml/input/data/train/images/001064_female_Asian_44/mask1.jpg,4
2555,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/mask3.jpg,0
2556,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/incorrect_mask.jpg,6
2557,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/mask4.jpg,0
2558,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/mask5.jpg,0
2559,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/normal.jpg,12
2560,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/mask2.jpg,0
2561,001065,male,Asian,26,/opt/ml/input/data/train/images/001065_male_Asian_26/mask1.jpg,0
2562,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/mask3.jpg,3
2563,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/incorrect_mask.jpg,9
2564,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/mask4.jpg,3
2565,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/mask5.jpg,3
2566,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/normal.jpg,15
2567,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/mask2.jpg,3
2568,001066,female,Asian,25,/opt/ml/input/data/train/images/001066_female_Asian_25/mask1.jpg,3
2569,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/mask3.jpg,0
2570,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/incorrect_mask.jpg,6
2571,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/mask4.jpg,0
2572,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/mask5.jpg,0
2573,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/normal.jpg,12
2574,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/mask2.jpg,0
2575,001067,male,Asian,24,/opt/ml/input/data/train/images/001067_male_Asian_24/mask1.jpg,0
2576,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/mask3.jpg,3
2577,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/incorrect_mask.jpg,9
2578,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/mask4.jpg,3
2579,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/mask5.jpg,3
2580,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/normal.jpg,15
2581,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/mask2.jpg,3
2582,001068,female,Asian,25,/opt/ml/input/data/train/images/001068_female_Asian_25/mask1.jpg,3
2583,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/mask3.jpg,3
2584,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/incorrect_mask.jpg,9
2585,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/mask4.jpg,3
2586,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/mask5.jpg,3
2587,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/normal.jpg,15
2588,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/mask2.jpg,3
2589,001069,female,Asian,19,/opt/ml/input/data/train/images/001069_female_Asian_19/mask1.jpg,3
2590,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/mask3.jpg,4
2591,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/incorrect_mask.jpg,10
2592,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/mask4.jpg,4
2593,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/mask5.jpg,4
2594,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/normal.jpg,16
2595,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/mask2.jpg,4
2596,001070,female,Asian,58,/opt/ml/input/data/train/images/001070_female_Asian_58/mask1.jpg,4
2597,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/mask3.jpg,1
2598,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/incorrect_mask.jpg,7
2599,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/mask4.jpg,1
2600,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/mask5.jpg,1
2601,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/normal.jpg,13
2602,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/mask2.jpg,1
2603,001071,male,Asian,45,/opt/ml/input/data/train/images/001071_male_Asian_45/mask1.jpg,1
2604,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/mask3.jpg,3
2605,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/incorrect_mask.jpg,9
2606,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/mask4.jpg,3
2607,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/mask5.jpg,3
2608,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/normal.jpg,15
2609,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/mask2.jpg,3
2610,001072,female,Asian,25,/opt/ml/input/data/train/images/001072_female_Asian_25/mask1.jpg,3
2611,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/mask3.jpg,3
2612,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/incorrect_mask.jpg,9
2613,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/mask4.jpg,3
2614,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/mask5.jpg,3
2615,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/normal.jpg,15
2616,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/mask2.jpg,3
2617,001073,female,Asian,25,/opt/ml/input/data/train/images/001073_female_Asian_25/mask1.jpg,3
2618,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/mask3.jpg,3
2619,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/incorrect_mask.jpg,9
2620,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/mask4.jpg,3
2621,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/mask5.jpg,3
2622,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/normal.jpg,15
2623,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/mask2.jpg,3
2624,001074,female,Asian,19,/opt/ml/input/data/train/images/001074_female_Asian_19/mask1.jpg,3
2625,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/mask3.jpg,1
2626,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/incorrect_mask.jpg,7
2627,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/mask4.jpg,1
2628,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/mask5.jpg,1
2629,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/normal.jpg,13
2630,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/mask2.jpg,1
2631,001076,male,Asian,48,/opt/ml/input/data/train/images/001076_male_Asian_48/mask1.jpg,1
2632,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/mask3.jpg,0
2633,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/incorrect_mask.jpg,6
2634,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/mask4.jpg,0
2635,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/mask5.jpg,0
2636,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/normal.jpg,12
2637,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/mask2.jpg,0
2638,001077,male,Asian,19,/opt/ml/input/data/train/images/001077_male_Asian_19/mask1.jpg,0
2639,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/mask3.jpg,3
2640,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/incorrect_mask.jpg,9
2641,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/mask4.jpg,3
2642,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/mask5.jpg,3
2643,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/normal.jpg,15
2644,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/mask2.jpg,3
2645,001079,female,Asian,23,/opt/ml/input/data/train/images/001079_female_Asian_23/mask1.jpg,3
2646,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/mask3.jpg,3
2647,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/incorrect_mask.jpg,9
2648,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/mask4.jpg,3
2649,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/mask5.jpg,3
2650,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/normal.jpg,15
2651,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/mask2.jpg,3
2652,001080,female,Asian,23,/opt/ml/input/data/train/images/001080_female_Asian_23/mask1.jpg,3
2653,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/mask3.jpg,4
2654,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/incorrect_mask.jpg,10
2655,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/mask4.jpg,4
2656,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/mask5.jpg,4
2657,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/normal.jpg,16
2658,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/mask2.jpg,4
2659,001082,female,Asian,51,/opt/ml/input/data/train/images/001082_female_Asian_51/mask1.jpg,4
2660,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/mask3.jpg,4
2661,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/incorrect_mask.jpg,10
2662,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/mask4.jpg,4
2663,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/mask5.jpg,4
2664,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/normal.jpg,16
2665,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/mask2.jpg,4
2666,001083,female,Asian,34,/opt/ml/input/data/train/images/001083_female_Asian_34/mask1.jpg,4
2667,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/mask3.jpg,3
2668,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/incorrect_mask.jpg,9
2669,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/mask4.jpg,3
2670,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/mask5.jpg,3
2671,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/normal.jpg,15
2672,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/mask2.jpg,3
2673,001084,female,Asian,26,/opt/ml/input/data/train/images/001084_female_Asian_26/mask1.jpg,3
2674,001087,female,Asian,25,/opt/ml/input/data/train/images/001087_female_Asian_25/mask3.jpg,3
2675,001087,female,Asian,25,/opt/ml/input/data/train/images/001087_female_Asian_25/incorrect_mask.jpg,9
